Species;Date;Year;Quarter;Month;Index;Appr. status;Seqno;Haul;Validity;Station name;Subsam;Processing;Size;Sex;Subdiv;Rect;ICES;Lat;Long;Bottom depth;Duration;Dist.;Doorspread;Opening;Headropedepth;Swept area;Kg/hour;Tot. no./hour;Lengthcl.;No./hour;Length measure type;DNA sampleID;NumberToSample;SMHI serial no
cod;2023-02-25;2023;1;2;SEYB.2023.69;No;10112;69;V;YSTADKROKEN;0;0;9;;24;3958;39G3;5515,189;1340,963;42;30;1,56;53,64;6,7;;0,3100;178,904;1671,9;260;52,6;Total length TL;;;198
cod;2023-02-25;2023;1;2;SEYB.2023.69;No;10112;69;V;YSTADKROKEN;0;0;9;;24;3958;39G3;5515,189;1340,963;42;30;1,56;53,64;6,7;;0,3100;178,904;1671,9;280;19,7;Total length TL;;;198
cod;2023-02-25;2023;1;2;SEYB.2023.69;No;10112;69;V;YSTADKROKEN;0;0;9;;24;3958;39G3;5515,189;1340,963;42;30;1,56;53,64;6,7;;0,3100;178,904;1671,9;290;59,2;Total length TL;;;198
cod;2023-02-25;2023;1;2;SEYB.2023.69;No;10112;69;V;YSTADKROKEN;0;0;9;;24;3958;39G3;5515,189;1340,963;42;30;1,56;53,64;6,7;;0,3100;178,904;1671,9;300;19,7;Total length TL;;;198
cod;2023-02-25;2023;1;2;SEYB.2023.69;No;10112;69;V;YSTADKROKEN;0;0;9;;24;3958;39G3;5515,189;1340,963;42;30;1,56;53,64;6,7;;0,3100;178,904;1671,9;310;39,4;Total length TL;;;198
cod;2023-02-25;2023;1;2;SEYB.2023.69;No;10112;69;V;YSTADKROKEN;0;0;9;;24;3958;39G3;5515,189;1340,963;42;30;1,56;53,64;6,7;;0,3100;178,904;1671,9;320;19,7;Total length TL;;;198
cod;2023-02-25;2023;1;2;SEYB.2023.69;No;10112;69;V;YSTADKROKEN;0;0;9;;24;3958;39G3;5515,189;1340,963;42;30;1,56;53,64;6,7;;0,3100;178,904;1671,9;330;13,1;Total length TL;;;198
cod;2023-02-25;2023;1;2;SEYB.2023.69;No;10112;69;V;YSTADKROKEN;0;0;9;;24;3958;39G3;5515,189;1340,963;42;30;1,56;53,64;6,7;;0,3100;178,904;1671,9;350;13,1;Total length TL;;;198
cod;2023-02-25;2023;1;2;SEYB.2023.69;No;10112;69;V;YSTADKROKEN;0;0;9;;24;3958;39G3;5515,189;1340,963;42;30;1,56;53,64;6,7;;0,3100;178,904;1671,9;360;19,7;Total length TL;;;198
cod;2023-02-25;2023;1;2;SEYB.2023.69;No;10112;69;V;YSTADKROKEN;0;0;9;;24;3958;39G3;5515,189;1340,963;42;30;1,56;53,64;6,7;;0,3100;178,904;1671,9;370;6,6;Total length TL;;;198
cod;2023-02-25;2023;1;2;SEYB.2023.69;No;10112;69;V;YSTADKROKEN;0;0;9;;24;3958;39G3;5515,189;1340,963;42;30;1,56;53,64;6,7;;0,3100;178,904;1671,9;450;6,6;Total length TL;;;198
cod;2023-02-25;2023;1;2;SEYB.2023.69;No;10112;69;V;YSTADKROKEN;0;0;9;;24;3958;39G3;5515,189;1340,963;42;30;1,56;53,64;6,7;;0,3100;178,904;1671,9;570;2;Total length TL;;;198
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;160;12,1;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;170;24,2;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;180;54,5;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;190;96,9;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;200;103;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;210;103;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;220;139,3;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;230;115,1;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;240;42,4;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;250;90,9;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;260;24,2;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;280;60,6;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;290;54,5;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;300;36,4;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;310;36,4;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;320;30,3;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;330;42,4;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;340;12,1;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;350;42,4;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;370;12,1;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;380;12,1;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;400;6,1;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.70;No;10114;70;V;5 S KLOSTERGRUNDET;0;0;9;;24;3958;39G3;5518,638;1348,204;38,7;30;1,53;51,54;7,2;;0,2920;181,88;1157,2;450;6,1;Total length TL;;;
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;130;2,8;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;140;2,8;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;150;5,7;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;160;31,1;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;170;39,6;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;180;39,6;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;190;73,5;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;200;84,8;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;210;76,4;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;220;73,5;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;230;39,6;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;240;22,6;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;250;25,5;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;260;11,3;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;270;17;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;280;14,1;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;290;11,3;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;300;14,1;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;310;8,5;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;320;11,3;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;330;2,8;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;340;11,3;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;350;2,8;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;360;2,8;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;370;5,7;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;400;2,8;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;420;2,8;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;430;2,8;Total length TL;;;200
cod;2023-02-25;2023;1;2;SEYB.2023.71;No;10115;71;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5517,086;1355,798;38,4;30;1,48;52,21;7,4;;0,2860;76,76;642;450;2,8;Total length TL;;;200
cod;2023-02-26;2023;1;2;SEYB.2023.72;No;10116;72;V;6,5 NE SEGERSTAD;;;;;25;4161;41G6;5625,849;1645,644;62,1;30;1,53;;;;;;;;;;;;201
cod;2023-02-26;2023;1;2;SEYB.2023.73;No;10117;73;I;8 SE BLÄSINGE;;;;;27;4261;42G6;5632,187;1655,008;73,4;10;,43;;;;;;;;;;;;202
cod;2023-02-26;2023;1;2;SEYB.2023.74;No;10118;74;V;6 SE BLÄSINGE;0;0;9;;27;4261;42G6;5632,648;1650,339;63,7;30;1,52;62,91;6,4;;0,3540;2,276;8;90;2;Total length TL;;;
cod;2023-02-26;2023;1;2;SEYB.2023.74;No;10118;74;V;6 SE BLÄSINGE;0;0;9;;27;4261;42G6;5632,648;1650,339;63,7;30;1,52;62,91;6,4;;0,3540;2,276;8;270;2;Total length TL;;;
cod;2023-02-26;2023;1;2;SEYB.2023.74;No;10118;74;V;6 SE BLÄSINGE;0;0;9;;27;4261;42G6;5632,648;1650,339;63,7;30;1,52;62,91;6,4;;0,3540;2,276;8;300;2;Total length TL;;;
cod;2023-02-26;2023;1;2;SEYB.2023.74;No;10118;74;V;6 SE BLÄSINGE;0;0;9;;27;4261;42G6;5632,648;1650,339;63,7;30;1,52;62,91;6,4;;0,3540;2,276;8;430;2;Total length TL;;;
cod;2023-02-26;2023;1;2;SEYB.2023.75;No;10119;75;V;10 SSE KAPELLUDDEN;0;0;9;;27;4261;42G6;5639,98;1659,077;67,7;30;1,52;67,11;5,7;;0,3780;1,7;6;220;2;Total length TL;;;
cod;2023-02-26;2023;1;2;SEYB.2023.75;No;10119;75;V;10 SSE KAPELLUDDEN;0;0;9;;27;4261;42G6;5639,98;1659,077;67,7;30;1,52;67,11;5,7;;0,3780;1,7;6;300;2;Total length TL;;;
cod;2023-02-26;2023;1;2;SEYB.2023.75;No;10119;75;V;10 SSE KAPELLUDDEN;0;0;9;;27;4261;42G6;5639,98;1659,077;67,7;30;1,52;67,11;5,7;;0,3780;1,7;6;390;2;Total length TL;;;
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;160;2,4;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;170;16,8;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;180;38,4;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;190;69,6;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;200;60;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;210;33,6;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;220;31,2;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;230;40,8;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;240;31,2;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;250;28,8;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;260;12;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;270;19,2;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;280;14,4;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;290;9,6;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;310;7,2;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;330;2,4;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;370;2,4;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;380;4,8;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.76;No;10120;76;V;8 S HOBURG BANK;0;0;9;;26;4163;41G8;5628,868;1841,767;75,9;25;1,23;71,69;6;;0,3920;47,064;427,2;390;2,4;Total length TL;;;205
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;160;2;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;180;12;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;190;20;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;200;22;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;210;28;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;220;22;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;230;18;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;240;12;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;250;12;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;260;10;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;270;12;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;280;2;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;290;2;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;300;4;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;340;2;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.77;No;10121;77;V;10,5 S HOBURG BANK;0;0;9;;26;4163;41G8;5624,658;1837,229;77,9;30;1,51;68,99;5,8;;0,3860;20,384;182;360;2;Total length TL;;;206
cod;2023-02-27;2023;1;2;SEYB.2023.78;No;10122;78;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623,464;1829,227;38,7;30;1,5;51,13;7,3;;0,2840;6,184;42;50;10;Total length TL;;;
cod;2023-02-27;2023;1;2;SEYB.2023.78;No;10122;78;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623,464;1829,227;38,7;30;1,5;51,13;7,3;;0,2840;6,184;42;60;6;Total length TL;;;
cod;2023-02-27;2023;1;2;SEYB.2023.78;No;10122;78;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623,464;1829,227;38,7;30;1,5;51,13;7,3;;0,2840;6,184;42;70;6;Total length TL;;;
cod;2023-02-27;2023;1;2;SEYB.2023.78;No;10122;78;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623,464;1829,227;38,7;30;1,5;51,13;7,3;;0,2840;6,184;42;80;2;Total length TL;;;
cod;2023-02-27;2023;1;2;SEYB.2023.78;No;10122;78;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623,464;1829,227;38,7;30;1,5;51,13;7,3;;0,2840;6,184;42;190;2;Total length TL;;;
cod;2023-02-27;2023;1;2;SEYB.2023.78;No;10122;78;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623,464;1829,227;38,7;30;1,5;51,13;7,3;;0,2840;6,184;42;260;2;Total length TL;;;
cod;2023-02-27;2023;1;2;SEYB.2023.78;No;10122;78;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623,464;1829,227;38,7;30;1,5;51,13;7,3;;0,2840;6,184;42;290;2;Total length TL;;;
