"","FR_tot","FR_sad","FR_spr","saduria_entomon_tot","tot_prey_biom","common_tot","unique_pred_id","year","quarter","time_period","quarter_fact","pred_weight_g","pred_cm","predator_spec","predcod_density","predfle_density","predcod_density_sc","predfle_density_sc","depth","X","Y","lat","long","ices_rect","cruise"
"491",0.0120228312350727,0.00102011901388495,0.0109460389426385,1.26,14.85,14.85,"2007_4_72_2007_11_6_72_DAN2_40G4_8_M_510_1250_1_COD",2007,4,"2006-2020","Quarter 4",1250,51,"COD",89.6493205165091,10.4655413869143,-0.620724244771267,-0.201606432395985,54,490.599837945691,6173.7233510781,55.709183,14.8504,"40G4","BITS-2"
"492",0.0191588059804446,0,0.0186500888099467,0,22.22,22.22,"2007_4_72_2007_11_6_72_DAN2_40G4_9_F_520_1182_1_COD",2007,4,"2006-2020","Quarter 4",1182,52,"COD",89.6493205165091,10.4655413869143,-0.620724244771267,-0.201606432395985,54,490.599837945691,6173.7233510781,55.709183,14.8504,"40G4","BITS-2"
"493",0.0712682019372635,0,0.0693758419398294,0,22.22,22.22,"2007_4_72_2007_11_6_72_DAN2_40G4_9_M_330_334_1_COD",2007,4,"2006-2020","Quarter 4",334,33,"COD",89.6493205165091,10.4655413869143,-0.620724244771267,-0.201606432395985,54,490.599837945691,6173.7233510781,55.709183,14.8504,"40G4","BITS-2"
"494",0.00295955277869122,0,0,0,0.36,0.36,"2007_4_74_2007_11_12_74_DAN2_40G4_52_F_230_122_1_COD",2007,4,"2006-2020","Quarter 4",122,23,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"495",0.00105374077976818,0,0,0,0.24,0.23,"2007_4_74_2007_11_12_74_DAN2_40G4_8_F_290_228_1_COD",2007,4,"2006-2020","Quarter 4",228,29,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"496",0.00600810395417074,0.0018629779702855,0,0.4,1.29,0.84,"2007_4_74_2007_11_12_74_DAN2_40G4_9_F_290_216_1_COD",2007,4,"2006-2020","Quarter 4",216,29,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"497",0.00682039623254303,0,0,0,0.84,0.64,"2007_4_74_2007_11_13_74_DAN2_40G4_1_F_240_124_1_COD",2007,4,"2006-2020","Quarter 4",124,24,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"498",0.00645161290322581,0,0,0,0.5,0.5,"2007_4_74_2007_11_13_74_DAN2_40G4_12_M_200_78_1_COD",2007,4,"2006-2020","Quarter 4",78,20,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"499",0.000245962121833238,0,0,0,0.03,0.03,"2007_4_74_2007_11_13_74_DAN2_40G4_13_M_240_122_1_COD",2007,4,"2006-2020","Quarter 4",122,24,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"500",0.00563973635931236,0.000747434939185975,0,0.11,0.83,0.81,"2007_4_74_2007_11_13_74_DAN2_40G4_14_M_250_148_1_COD",2007,4,"2006-2020","Quarter 4",148,25,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"501",0.00346878097125867,0.00105302279484638,0,0.17,0.56,0.55,"2007_4_74_2007_11_13_74_DAN2_40G4_18_M_260_162_1_COD",2007,4,"2006-2020","Quarter 4",162,26,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"502",0.00210441928048903,0.000200420883856098,0,0.04,0.42,0.27,"2007_4_74_2007_11_13_74_DAN2_40G4_19_M_280_200_1_COD",2007,4,"2006-2020","Quarter 4",200,28,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"503",0.00339860818902735,0.00105195015374656,0,0.13,0.42,0.2,"2007_4_74_2007_11_13_74_DAN2_40G4_2_M_240_124_1_COD",2007,4,"2006-2020","Quarter 4",124,24,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"504",0.00267529956610688,0.00141633506440952,0,0.63,1.19,0.92,"2007_4_74_2007_11_13_74_DAN2_40G4_21_F_360_446_1_COD",2007,4,"2006-2020","Quarter 4",446,36,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"505",0.00192678227360308,7.70712909441233e-05,0,0.01,0.25,0.22,"2007_4_74_2007_11_13_74_DAN2_40G4_23_F_240_130_1_COD",2007,4,"2006-2020","Quarter 4",130,24,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"506",0.00832453980536991,0,0,0,0.71,0.71,"2007_4_74_2007_11_13_74_DAN2_40G4_3_F_210_86_1_COD",2007,4,"2006-2020","Quarter 4",86,21,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"507",0.00859170713485245,0.000280164363093015,0,0.03,0.92,0.82,"2007_4_74_2007_11_13_74_DAN2_40G4_47_M_230_108_1_COD",2007,4,"2006-2020","Quarter 4",108,23,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"508",0.00452034153691612,0,0,0,0.45,0.1,"2007_4_74_2007_11_13_74_DAN2_40G4_48_F_220_100_1_COD",2007,4,"2006-2020","Quarter 4",100,22,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"509",0.00709822241096888,0,0,0,1.17,1.17,"2007_4_74_2007_11_13_74_DAN2_40G4_49_F_270_166_1_COD",2007,4,"2006-2020","Quarter 4",166,27,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"510",0.00657354149548069,0.000513557929334429,0,0.05,0.64,0.6,"2007_4_74_2007_11_13_74_DAN2_40G4_51_M_220_98_1_COD",2007,4,"2006-2020","Quarter 4",98,22,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"511",0.00400473799988719,0,0,0,0.71,0.42,"2007_4_74_2007_11_13_74_DAN2_40G4_53_M_260_178_1_COD",2007,4,"2006-2020","Quarter 4",178,26,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"512",0.0101010101010101,0.00602802215705441,0,0.37,0.62,0.38,"2007_4_74_2007_11_13_74_DAN2_40G4_54_M_200_62_1_COD",2007,4,"2006-2020","Quarter 4",62,20,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"513",0.010611419909045,0.00138959070237494,0,0.11,0.84,0.6,"2007_4_74_2007_11_13_74_DAN2_40G4_6_M_200_80_1_COD",2007,4,"2006-2020","Quarter 4",80,20,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"514",0.000727802037845706,0.000181950509461427,0,0.02,0.08,0.08,"2007_4_74_2007_11_13_74_DAN2_40G4_7_F_220_110_1_COD",2007,4,"2006-2020","Quarter 4",110,22,"COD",87.4901089114882,6.70505079961412,-0.625752845776405,-0.228632219804948,61,477.423845605099,6166.99580464444,55.6483,14.641266,"40G4","BITS-2"
"515",0.000539506596694296,0,0,0,0.33,0.33,"2007_4_76_2007_11_6_76_DAN2_40G4_12_F_430_612_3_COD",2007,4,"2006-2020","Quarter 4",612,43,"COD",65.1752086435785,2.55786900729435,-0.677722152376945,-0.258437068630808,74,476.241955821894,6161.04234388396,55.59475,14.623,"40G4","BITS-2"
"516",5.26343491762724e-05,0,0,0,0.01,0.01,"2007_4_76_2007_11_6_76_DAN2_40G4_14_M_280_190_1_COD",2007,4,"2006-2020","Quarter 4",190,28,"COD",65.1752086435785,2.55786900729435,-0.677722152376945,-0.258437068630808,74,476.241955821894,6161.04234388396,55.59475,14.623,"40G4","BITS-2"
"517",0.0118564863090411,0,0,0,15.35,15.35,"2007_4_76_2007_11_6_76_DAN2_40G4_26_F_530_1310_1_COD",2007,4,"2006-2020","Quarter 4",1310,53,"COD",65.1752086435785,2.55786900729435,-0.677722152376945,-0.258437068630808,74,476.241955821894,6161.04234388396,55.59475,14.623,"40G4","BITS-2"
"518",0.00168940023575553,0,0,0,3.11,3.11,"2007_4_76_2007_11_6_76_DAN2_40G4_38_F_600_1844_1_COD",2007,4,"2006-2020","Quarter 4",1844,60,"COD",65.1752086435785,2.55786900729435,-0.677722152376945,-0.258437068630808,74,476.241955821894,6161.04234388396,55.59475,14.623,"40G4","BITS-2"
"519",6.27654455300542e-05,0,0,0,0.06,0.06,"2007_4_76_2007_11_6_76_DAN2_40G4_40_M_460_956_3_COD",2007,4,"2006-2020","Quarter 4",956,46,"COD",65.1752086435785,2.55786900729435,-0.677722152376945,-0.258437068630808,74,476.241955821894,6161.04234388396,55.59475,14.623,"40G4","BITS-2"
"520",0.000236276285736788,0.000226431440497755,0,0.23,0.24,0.24,"2007_4_76_2007_11_6_76_DAN2_40G4_43_F_510_1016_1_COD",2007,4,"2006-2020","Quarter 4",1016,51,"COD",65.1752086435785,2.55786900729435,-0.677722152376945,-0.258437068630808,74,476.241955821894,6161.04234388396,55.59475,14.623,"40G4","BITS-2"
"521",0.00292173480594293,0.00292173480594293,0,1.41,1.41,1.41,"2007_4_76_2007_11_6_76_DAN2_40G4_59_F_430_484_1_COD",2007,4,"2006-2020","Quarter 4",484,43,"COD",65.1752086435785,2.55786900729435,-0.677722152376945,-0.258437068630808,74,476.241955821894,6161.04234388396,55.59475,14.623,"40G4","BITS-2"
"522",0.0022271714922049,0.000259836674090572,0,0.07,0.6,0.6,"2007_4_76_2007_11_6_76_DAN2_40G4_6_M_290_270_1_COD",2007,4,"2006-2020","Quarter 4",270,29,"COD",65.1752086435785,2.55786900729435,-0.677722152376945,-0.258437068630808,74,476.241955821894,6161.04234388396,55.59475,14.623,"40G4","BITS-2"
"523",0.000536001429337145,0,0,0,0.09,0.09,"2007_4_76_2007_11_6_76_DAN2_40G4_64_M_260_168_1_COD",2007,4,"2006-2020","Quarter 4",168,26,"COD",65.1752086435785,2.55786900729435,-0.677722152376945,-0.258437068630808,74,476.241955821894,6161.04234388396,55.59475,14.623,"40G4","BITS-2"
"524",6.09793280078054e-05,0,0,0,0.01,0.01,"2007_4_76_2007_11_6_76_DAN2_40G4_65_M_370_164_1_COD",2007,4,"2006-2020","Quarter 4",164,37,"COD",65.1752086435785,2.55786900729435,-0.677722152376945,-0.258437068630808,74,476.241955821894,6161.04234388396,55.59475,14.623,"40G4","BITS-2"
"525",0.00210117989332471,0,0,0,0.13,0.13,"2007_4_76_2007_11_6_76_DAN2_40G4_72_M_200_62_1_COD",2007,4,"2006-2020","Quarter 4",62,20,"COD",65.1752086435785,2.55786900729435,-0.677722152376945,-0.258437068630808,74,476.241955821894,6161.04234388396,55.59475,14.623,"40G4","BITS-2"
"526",0.00407450523864959,0,0,0,4.48,4.48,"2007_4_76_2007_11_6_76_DAN2_40G4_77_F_490_1104_3_COD",2007,4,"2006-2020","Quarter 4",1104,49,"COD",65.1752086435785,2.55786900729435,-0.677722152376945,-0.258437068630808,74,476.241955821894,6161.04234388396,55.59475,14.623,"40G4","BITS-2"
"527",0.0461618935530273,0,0,0,88.25,88.25,"2007_4_76_2007_11_6_76_DAN2_40G4_79_F_600_2000_1_COD",2007,4,"2006-2020","Quarter 4",2000,60,"COD",65.1752086435785,2.55786900729435,-0.677722152376945,-0.258437068630808,74,476.241955821894,6161.04234388396,55.59475,14.623,"40G4","BITS-2"
"528",0.00342075256556442,0,0,0,1.95,1.95,"2007_4_76_2007_11_6_76_DAN2_40G4_82_F_450_572_3_COD",2007,4,"2006-2020","Quarter 4",572,45,"COD",65.1752086435785,2.55786900729435,-0.677722152376945,-0.258437068630808,74,476.241955821894,6161.04234388396,55.59475,14.623,"40G4","BITS-2"
"529",0.00741569889464111,0,0,0,0.53,0.49,"2007_4_76_2007_11_6_76_DAN2_40G4_90_F_200_72_1_COD",2007,4,"2006-2020","Quarter 4",72,20,"COD",65.1752086435785,2.55786900729435,-0.677722152376945,-0.258437068630808,74,476.241955821894,6161.04234388396,55.59475,14.623,"40G4","BITS-2"
"530",0.0607734806629834,0,0.0607734806629834,0,46.75,46.75,"2007_4_99_2007_11_NA_99_DAN2_40G5_1_M_490_816_1_COD",2007,4,"2006-2020","Quarter 4",816,49,"COD",45.0784482828618,0.482433048666414,-0.724525619491947,-0.273352753086507,80,554.017415303171,6164.329324656,55.621866,15.857766,"40G5","BITS-2"
"531",0.0714285714285714,0,0.0614087301587302,0,14.4,14.2,"2008_1_170_2008_3_12_170_DAN2_40G5_11_M_280_216_1_COD",2008,1,"2006-2020","Quarter 1",216,28,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,74,536.820001702169,6155.45112910744,55.5437,15.583516,"40G5","BITS-1"
"532",0.0362023185026877,0,0.0350365908943721,0,5.59,5.59,"2008_1_170_2008_3_12_170_DAN2_40G5_12_F_260_160_1_COD",2008,1,"2006-2020","Quarter 1",160,26,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,74,536.820001702169,6155.45112910744,55.5437,15.583516,"40G5","BITS-1"
"533",0.00905720017020242,0,0.00905720017020242,0,7.45,7.45,"2008_1_170_2008_3_12_170_DAN2_40G5_2_F_430_830_1_COD",2008,1,"2006-2020","Quarter 1",830,43,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,74,536.820001702169,6155.45112910744,55.5437,15.583516,"40G5","BITS-1"
"534",0.0159358072419141,0,0.0158346631903082,0,14.18,14.18,"2008_1_170_2008_3_12_170_DAN2_40G5_3_F_450_904_1_COD",2008,1,"2006-2020","Quarter 1",904,45,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,74,536.820001702169,6155.45112910744,55.5437,15.583516,"40G5","BITS-1"
"535",0.0831168474152269,0,0.078278558959768,0,60.47,60.47,"2008_1_170_2008_3_12_170_DAN2_40G5_4_M_440_788_1_COD",2008,1,"2006-2020","Quarter 1",788,44,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,74,536.820001702169,6155.45112910744,55.5437,15.583516,"40G5","BITS-1"
"536",0.00679848461259017,0,0.00664279412527894,0,3.93,3.93,"2008_1_170_2008_3_12_170_DAN2_40G5_6_F_420_582_1_COD",2008,1,"2006-2020","Quarter 1",582,42,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,74,536.820001702169,6155.45112910744,55.5437,15.583516,"40G5","BITS-1"
"537",0.0280743376828786,0,0.0261851412503844,0,12.78,12.78,"2008_1_170_2008_3_12_170_DAN2_40G5_7_M_370_468_1_COD",2008,1,"2006-2020","Quarter 1",468,37,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,74,536.820001702169,6155.45112910744,55.5437,15.583516,"40G5","BITS-1"
"538",0.0557820564183536,0,0.0530719015860297,0,23.67,23.67,"2008_1_170_2008_3_12_170_DAN2_40G5_8_F_350_448_1_COD",2008,1,"2006-2020","Quarter 1",448,35,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,74,536.820001702169,6155.45112910744,55.5437,15.583516,"40G5","BITS-1"
"539",0.0263929618768328,0,0.0263929618768328,0,10.8,10.8,"2008_1_172_2008_3_12_172_DAN2_40G5_10_M_360_420_1_COD",2008,1,"2006-2020","Quarter 1",420,36,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"540",0.0420300979229177,0,0.0420300979229177,0,18.07,18.07,"2008_1_172_2008_3_12_172_DAN2_40G5_14_M_350_448_1_COD",2008,1,"2006-2020","Quarter 1",448,35,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"541",0.00822087792771832,0,0.00822087792771832,0,2.12,2.12,"2008_1_172_2008_3_12_172_DAN2_40G5_18_F_310_260_1_COD",2008,1,"2006-2020","Quarter 1",260,31,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"542",0.048382088069064,0,0.048382088069064,0,38.95,38.95,"2008_1_172_2008_3_12_172_DAN2_40G5_2_F_430_844_1_COD",2008,1,"2006-2020","Quarter 1",844,43,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"543",0.02282121777248,0,0.02282121777248,0,11.87,11.87,"2008_1_172_2008_3_12_172_DAN2_40G5_21_F_390_532_1_COD",2008,1,"2006-2020","Quarter 1",532,39,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"544",0.013555527919413,0,0.013555527919413,0,4.36,4.36,"2008_1_172_2008_3_12_172_DAN2_40G5_25_M_330_326_1_COD",2008,1,"2006-2020","Quarter 1",326,33,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"545",0.0436104775727417,0,0.0409150597829843,0,12.62,12.62,"2008_1_172_2008_3_12_172_DAN2_40G5_26_M_330_302_1_COD",2008,1,"2006-2020","Quarter 1",302,33,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"546",0.0851615947157348,0,0.0851615947157348,0,14.44,14.44,"2008_1_172_2008_3_12_172_DAN2_40G5_28_M_270_184_1_COD",2008,1,"2006-2020","Quarter 1",184,27,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"547",0.00128842260261366,0,0,0,0.35,0.35,"2008_1_172_2008_3_12_172_DAN2_40G5_30_F_300_272_3_COD",2008,1,"2006-2020","Quarter 1",272,30,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"548",0.00834913080304925,0,0.00692399736484761,0,6.21,6.21,"2008_1_172_2008_3_12_172_DAN2_40G5_4_F_430_750_1_COD",2008,1,"2006-2020","Quarter 1",750,43,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"549",0.00594183258626082,0.000469092046283749,0.00547274053997707,0.18,2.28,2.28,"2008_1_172_2008_3_12_172_DAN2_40G5_40_M_350_386_1_COD",2008,1,"2006-2020","Quarter 1",386,35,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"550",0.0896152990882811,0,0.0879475205692684,0,8.06,8.06,"2008_1_172_2008_3_12_172_DAN2_40G5_42_M_220_98_1_COD",2008,1,"2006-2020","Quarter 1",98,22,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"551",0.0144482016600061,0,0.0144482016600061,0,1.88,1.88,"2008_1_172_2008_3_12_172_DAN2_40G5_47_F_250_132_1_COD",2008,1,"2006-2020","Quarter 1",132,25,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"552",0.0130381765312822,0,0.0123972110183535,0,8.34,8.34,"2008_1_172_2008_3_12_172_DAN2_40G5_5_F_400_648_1_COD",2008,1,"2006-2020","Quarter 1",648,40,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"553",0.0252447192168985,0,0.0248583204533745,0,9.8,9.8,"2008_1_172_2008_3_12_172_DAN2_40G5_54_F_350_398_1_COD",2008,1,"2006-2020","Quarter 1",398,35,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"554",0.0282433064031515,0,0.0282433064031515,0,4.23,4.23,"2008_1_172_2008_3_12_172_DAN2_40G5_59_F_260_154_1_COD",2008,1,"2006-2020","Quarter 1",154,26,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"555",0.0137259980021458,0,0.0137259980021458,0,7.42,7.42,"2008_1_172_2008_3_12_172_DAN2_40G5_6_M_370_548_1_COD",2008,1,"2006-2020","Quarter 1",548,37,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"556",0.00477267018337101,0,0,0,0.19,0.19,"2008_1_172_2008_3_12_172_DAN2_40G5_62_F_180_40_1_COD",2008,1,"2006-2020","Quarter 1",40,18,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"557",0.049308199461417,0,0.049308199461417,0,10.62,10.62,"2008_1_172_2008_3_12_172_DAN2_40G5_73_M_280_226_1_COD",2008,1,"2006-2020","Quarter 1",226,28,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"558",0.0182485532878476,0,0.0182485532878476,0,12.33,12.33,"2008_1_172_2008_3_12_172_DAN2_40G5_80_M_450_688_1_COD",2008,1,"2006-2020","Quarter 1",688,45,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,73,549.747082679701,6168.49139904796,55.659716,15.790716,"40G5","BITS-1"
"559",0.0343225949573307,0,0,0,49.51,49.51,"2008_1_174_2008_3_12_174_DAN2_40G5_1_F_520_1492_1_COD",2008,1,"2006-2020","Quarter 1",1492,52,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,63,537.314102322918,6177.46234518783,55.741433,15.594333,"40G5","BITS-1"
"560",0.00305441381650892,0,0,0,0.81,0.81,"2008_1_174_2008_3_12_174_DAN2_40G5_13_F_290_266_3_COD",2008,1,"2006-2020","Quarter 1",266,29,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,63,537.314102322918,6177.46234518783,55.741433,15.594333,"40G5","BITS-1"
"561",0.00342438480528789,0,0,0,0.43,0.43,"2008_1_174_2008_3_12_174_DAN2_40G5_17_M_240_126_1_COD",2008,1,"2006-2020","Quarter 1",126,24,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,63,537.314102322918,6177.46234518783,55.741433,15.594333,"40G5","BITS-1"
"562",0.00578802542935762,0,0,0,0.61,0.61,"2008_1_174_2008_3_12_174_DAN2_40G5_18_M_230_106_1_COD",2008,1,"2006-2020","Quarter 1",106,23,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,63,537.314102322918,6177.46234518783,55.741433,15.594333,"40G5","BITS-1"
"563",0.00679587213692424,0,0.00679587213692424,0,5.94,5.94,"2008_1_174_2008_3_12_174_DAN2_40G5_21_F_470_880_1_COD",2008,1,"2006-2020","Quarter 1",880,47,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,63,537.314102322918,6177.46234518783,55.741433,15.594333,"40G5","BITS-1"
"564",0.040841047421077,0,0,0,27.31,27.31,"2008_1_174_2008_3_12_174_DAN2_40G5_30_F_420_696_1_COD",2008,1,"2006-2020","Quarter 1",696,42,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,63,537.314102322918,6177.46234518783,55.741433,15.594333,"40G5","BITS-1"
"565",0.0404161664665866,0,0,0,41.41,41.41,"2008_1_174_2008_3_12_174_DAN2_40G5_31_M_480_1066_1_COD",2008,1,"2006-2020","Quarter 1",1066,48,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,63,537.314102322918,6177.46234518783,55.741433,15.594333,"40G5","BITS-1"
"566",0.0101849236546098,0,0.00854005017694851,0,12.26,12.26,"2008_1_174_2008_3_12_174_DAN2_40G5_32_F_510_1216_1_COD",2008,1,"2006-2020","Quarter 1",1216,51,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,63,537.314102322918,6177.46234518783,55.741433,15.594333,"40G5","BITS-1"
"567",0.0101547131692275,0,0.0101547131692275,0,5.73,5.73,"2008_1_174_2008_3_12_174_DAN2_40G5_34_M_410_570_1_COD",2008,1,"2006-2020","Quarter 1",570,41,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,63,537.314102322918,6177.46234518783,55.741433,15.594333,"40G5","BITS-1"
"568",0.00453661697990927,0,0,0,1.4,1.4,"2008_1_174_2008_3_12_174_DAN2_40G5_41_M_320_310_1_COD",2008,1,"2006-2020","Quarter 1",310,32,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,63,537.314102322918,6177.46234518783,55.741433,15.594333,"40G5","BITS-1"
"569",0.0182102995887997,0,0.0182102995887997,0,3.72,3.72,"2008_1_174_2008_3_12_174_DAN2_40G5_42_M_280_208_1_COD",2008,1,"2006-2020","Quarter 1",208,28,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,63,537.314102322918,6177.46234518783,55.741433,15.594333,"40G5","BITS-1"
"570",0.00742851327973949,0,0,0,1.46,1.46,"2008_1_174_2008_3_12_174_DAN2_40G5_43_M_280_198_1_COD",2008,1,"2006-2020","Quarter 1",198,28,"COD",722.911090501299,209.760129195666,1.92408375257746,1.29572844686969,63,537.314102322918,6177.46234518783,55.741433,15.594333,"40G5","BITS-1"
"571",0.0385310054184226,0,0.0385310054184226,0,10.24,10.24,"2008_1_174_2008_3_12_174_DAN2_40G5_50_M_290_276_1_COD",2008,1,"2006-2020","Quarter 1",276,29,"COD",408.93005635715,34.7764290339712,0.574287958653237,-0.549595654141113,63,537.314102322918,6177.46234518783,55.741433,15.594333,"40G5","BITS-1"
"572",0.0972412715498533,0,0.0209552249170993,0,56.01,56.01,"2008_1_174_2008_3_12_174_DAN2_40G5_54_F_390_632_1_COD",2008,1,"2006-2020","Quarter 1",632,39,"COD",408.93005635715,34.7764290339712,0.574287958653237,-0.549595654141113,63,537.314102322918,6177.46234518783,55.741433,15.594333,"40G5","BITS-1"
