"","unique_pred_id","year","quarter","pred_weight_g","pred_cm","predator_spec","depth","X","Y","lat","long","ices_rect","cruise","amphipoda_tot","bivalvia_tot","clupeidae_tot","clupea_harengus_tot","gadus_morhua_tot","gadiformes_tot","gobiidae_tot","mysidae_tot","non_bio_tot","other_crustacea_tot","other_tot","other_pisces_tot","platichthys_flesus_tot","polychaeta_tot","saduria_entomon_tot","sprattus_sprattus_tot"
"623","2016_4_2_5_FLE",2016,4,148,24,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624","2016_4_2_53_FLE",2016,4,374,31,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,4.96,0,0,0,0,0,0,0,0.06,0.08,0,0,0,0.25,0
"625","2016_4_2_56_FLE",2016,4,86,19,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,0.07,0,0,0,0,0,0,0,0.07,0.29,0,0,0,0,0
"626","2016_4_2_6_FLE",2016,4,268,27,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,1.27,0,0,0,0,0,0,0,0.05,0.45,0,0,0,0,0
"627","2016_4_2_68_FLE",2016,4,332,30,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,0.7,0,0,0,0,0,0,0,0.03,0.06,0,0,0,0,0
"628","2016_4_2_7_FLE",2016,4,96,20,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629","2016_4_2_70_FLE",2016,4,162,28,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630","2016_4_2_71_FLE",2016,4,350,31,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631","2016_4_2_74_FLE",2016,4,314,29,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,2.66,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0
"632","2016_4_2_77_FLE",2016,4,398,33,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633","2016_4_2_88_FLE",2016,4,72,18,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634","2016_4_2_9_FLE",2016,4,252,27,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635","2016_4_2_92_FLE",2016,4,68,17,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636","2016_4_2_93_FLE",2016,4,72,17,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637","2016_4_2_94_FLE",2016,4,420,32,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,12.18,0,0,0,0,0,0,0,0.04,0.86,0,0,0,0.12,0
"638","2016_4_2_95_FLE",2016,4,458,32,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,9.16,0,0,0,0,0,0,0,0.31,0.45,0,0,0,0,0
"639","2016_4_2_96_FLE",2016,4,292,28,"FLE",53,520.298346705701,6186.65032190792,55.825,15.324,"40G5","BITS",0,5.19,0,0,0,0,0,0,0,0.17,0.37,0,0,0,0,0
"640","2016_4_21_223_FLE",2016,4,188,23,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0,0,0,0,0,0,0.1,0,0.02,0,0,0,0,0.2,0
"641","2016_4_21_224_FLE",2016,4,144,25,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0,0,0,0,0,0.09,0.04,0,0.32,0.01,0,0,0,1.51,0
"642","2016_4_21_225_FLE",2016,4,170,25,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.3,0
"643","2016_4_21_228_FLE",2016,4,310,29,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,0
"644","2016_4_21_229_FLE",2016,4,486,34,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27,0
"645","2016_4_21_230_FLE",2016,4,124,22,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646","2016_4_21_232_FLE",2016,4,94,20,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"647","2016_4_21_236_FLE",2016,4,308,28,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,3.94,0
"648","2016_4_21_237_FLE",2016,4,160,27,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0.56,0,0,0,0,0,0,0,0.06,0,0,0,0,1.09,0
"649","2016_4_21_239_FLE",2016,4,166,24,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650","2016_4_21_240_FLE",2016,4,356,30,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0
"651","2016_4_21_244_FLE",2016,4,118,21,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652","2016_4_21_245_FLE",2016,4,104,19,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0,0,0,0,0,0,0.09,0,0.1,0,0,0,0,0,0
"653","2016_4_21_254_FLE",2016,4,216,26,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72,0
"654","2016_4_21_258_FLE",2016,4,36,15,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0.01,0.01,0,0,0,0,0,0.02,0,0.13,0.05,0,0,0,0.12,0
"655","2016_4_21_259_FLE",2016,4,272,31,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61,0
"656","2016_4_21_266_FLE",2016,4,54,17,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0
"657","2016_4_21_280_FLE",2016,4,50,16,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
"658","2016_4_21_285_FLE",2016,4,36,14,"FLE",44,732.516896911956,6347.89239145099,57.215,18.851,"43G8","BITS",0,0.02,0,0,0,0,0,0,0,0.05,0,0,0,0,0.04,0
"659","2016_4_26_287_FLE",2016,4,118,20,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0.02,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660","2016_4_26_288_FLE",2016,4,256,27,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"661","2016_4_26_289_FLE",2016,4,138,22,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0.1,2.39,0,0,0,0,0,0,0,0.03,0.65,0,0,0,0,0
"662","2016_4_26_290_FLE",2016,4,216,26,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0.05,4.67,0,0,0,0,0,0.03,0,0.03,0.44,0,0,0,0.25,0
"663","2016_4_26_291_FLE",2016,4,138,23,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664","2016_4_26_292_FLE",2016,4,170,22,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0.03,0.83,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0
"665","2016_4_26_293_FLE",2016,4,184,25,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0.6,1,0,0,0,0,0,0,0,0.04,1.29,0,0,0,0.48,0
"666","2016_4_26_294_FLE",2016,4,110,21,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0.08,1.03,0,0,0,0,0,0,0,0,0.32,0,0,0,0.15,0
"667","2016_4_26_295_FLE",2016,4,158,24,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668","2016_4_26_296_FLE",2016,4,132,23,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669","2016_4_26_297_FLE",2016,4,94,19,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670","2016_4_26_298_FLE",2016,4,84,19,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.06,0
"671","2016_4_26_299_FLE",2016,4,102,21,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0.27,0,0,0,0,0,0,0,0.2,0,0,0,0,0.19,0
"672","2016_4_26_300_FLE",2016,4,174,24,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673","2016_4_26_301_FLE",2016,4,130,20,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674","2016_4_26_302_FLE",2016,4,136,22,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675","2016_4_26_303_FLE",2016,4,156,24,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0.19,1.18,0,0,0,0,0,0,0,0.02,0.04,0,0,0,0,0
"676","2016_4_26_304_FLE",2016,4,196,26,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,8.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677","2016_4_26_305_FLE",2016,4,226,27,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678","2016_4_26_306_FLE",2016,4,142,23,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679","2016_4_26_308_FLE",2016,4,206,28,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680","2016_4_26_309_FLE",2016,4,90,21,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0.05,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0
"681","2016_4_26_310_FLE",2016,4,76,19,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682","2016_4_26_316_FLE",2016,4,286,30,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,6.88,0,0,0,0,0,0,0.28,0,0.03,0,0,0,0,0
"683","2016_4_26_319_FLE",2016,4,68,18,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0.01,0.16,0.01,0,0,0,0.84,0
"684","2016_4_26_320_FLE",2016,4,108,20,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685","2016_4_26_321_FLE",2016,4,42,15,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0.13,0,0,0,0,0,0.04,0,0.08,0,0,0,0,0,0
"686","2016_4_26_322_FLE",2016,4,268,26,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0.15,1.47,0,0,0,0,0,0,0,0.05,1.15,0,0,0,0.05,0
"687","2016_4_26_324_FLE",2016,4,198,25,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0.33,0,0,0,0,0,0,0,0.2,1.58,0,0,0,0.07,0
"688","2016_4_26_327_FLE",2016,4,74,17,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689","2016_4_26_333_FLE",2016,4,194,25,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0.07,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690","2016_4_26_337_FLE",2016,4,70,18,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0.09,0,0,0,0,0,0.02,0,0.14,0,0,0,0,0.12,0
"691","2016_4_26_342_FLE",2016,4,268,28,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
"692","2016_4_26_365_FLE",2016,4,162,22,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0.08,0.43,0,0,0,0,0
"693","2016_4_26_368_FLE",2016,4,170,24,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0.07,3.9,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0
"694","2016_4_26_374_FLE",2016,4,112,20,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0.2,0,0,0,0,0,0,0,0.02,0.4,0,0,0,0,0
"695","2016_4_26_377_FLE",2016,4,64,17,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
"696","2016_4_26_378_FLE",2016,4,44,14,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0.01,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.12,0
"697","2016_4_26_379_FLE",2016,4,70,16,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0.06,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.37,0
"698","2016_4_26_380_FLE",2016,4,84,18,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"699","2016_4_26_427_FLE",2016,4,352,30,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"700","2016_4_26_432_FLE",2016,4,64,16,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0.09,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.1,0
"701","2016_4_26_433_FLE",2016,4,36,14,"FLE",36,746.986377549726,6403.42664634703,57.705,19.146,"44G9","BITS",0,0.01,0,0,0,0,0,0,0.47,0.11,0.02,0,0,0,0,0
"702","2016_4_30_434_FLE",2016,4,92,19,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0,0.79,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0
"703","2016_4_30_435_FLE",2016,4,168,23,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0
"704","2016_4_30_437_FLE",2016,4,144,22,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0,1.89,0,0,0,0,0,0,0,0.11,0,0.4,0,0,0.13,0
"705","2016_4_30_438_FLE",2016,4,272,28,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"706","2016_4_30_439_FLE",2016,4,257,27,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"707","2016_4_30_440_FLE",2016,4,218,26,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0.35,5.94,0,0,0,0,0,0.06,0,0,0.77,0,0,0,0.32,0
"708","2016_4_30_441_FLE",2016,4,352,30,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0,1.18,0,0,0,0,0,0,0,1.62,0.98,0,0,0.04,0.11,0
"709","2016_4_30_442_FLE",2016,4,74,18,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"710","2016_4_30_443_FLE",2016,4,98,20,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0,1.96,0,0,0,0,0,0,0,0.49,0.49,0,0,0,0.08,0
"711","2016_4_30_444_FLE",2016,4,370,32,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"712","2016_4_30_447_FLE",2016,4,254,29,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0.19,8.11,0,0,0,0,0,0,0,0,0.08,0,0,0,0.06,0
"713","2016_4_30_449_FLE",2016,4,108,21,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0,1.72,0,0,0,0,0,0,0,0.27,0,0,0,0.03,0.7,0
"714","2016_4_30_455_FLE",2016,4,202,25,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0,0,0,0,0,0,0,0,0,0.68,0.87,0,0,0,0.13,0
"715","2016_4_30_457_FLE",2016,4,64,17,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0,0.28,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0.15,0
"716","2016_4_30_458_FLE",2016,4,174,24,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0,5.7,0,0,0,0,0,0,0,0.08,0.05,0,0,0,0.23,0
"717","2016_4_30_481_FLE",2016,4,354,31,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0,0.1,0,0,0,0,0,0,0,0.69,2.58,0,0,0,0,0
"718","2016_4_30_484_FLE",2016,4,364,34,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"719","2016_4_30_498_FLE",2016,4,30,14,"FLE",51,762.16435017875,6424.48427730096,57.885,19.423,"44G9","BITS",0.08,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0
"720","2016_4_39_509_FLE",2016,4,224,26,"FLE",83,654.013116213087,6375.62570220441,57.497,17.57,"43G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"721","2016_4_39_510_FLE",2016,4,166,24,"FLE",83,654.013116213087,6375.62570220441,57.497,17.57,"43G7","BITS",0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"722","2016_4_39_511_FLE",2016,4,212,25,"FLE",83,654.013116213087,6375.62570220441,57.497,17.57,"43G7","BITS",0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0
"723","2016_4_39_512_FLE",2016,4,278,28,"FLE",83,654.013116213087,6375.62570220441,57.497,17.57,"43G7","BITS",0,2.05,0,0,0,0,0,0,0,0,0,0.28,0,0,0.46,0
"724","2016_4_39_513_FLE",2016,4,164,23,"FLE",83,654.013116213087,6375.62570220441,57.497,17.57,"43G7","BITS",0,4.3,0,0,0,0,0,0,0,0,0.06,0,0,0,0.47,0
"725","2016_4_39_514_FLE",2016,4,130,22,"FLE",83,654.013116213087,6375.62570220441,57.497,17.57,"43G7","BITS",0,0.05,0,0,0,0,0,0,0,0.01,0.02,0,0,0,3.31,0
"726","2016_4_39_515_FLE",2016,4,238,26,"FLE",83,654.013116213087,6375.62570220441,57.497,17.57,"43G7","BITS",0,18.3,0,0,0,0,0,0,0,0,0.08,0,0,0.01,0.29,0
"727","2016_4_39_516_FLE",2016,4,128,22,"FLE",83,654.013116213087,6375.62570220441,57.497,17.57,"43G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"728","2016_4_39_517_FLE",2016,4,112,21,"FLE",83,654.013116213087,6375.62570220441,57.497,17.57,"43G7","BITS",0,0.52,0,0,0,0,0.47,0,0,0.08,0.06,0,0,0,0.27,0
"729","2016_4_39_518_FLE",2016,4,66,17,"FLE",83,654.013116213087,6375.62570220441,57.497,17.57,"43G7","BITS",0,0.14,0,0,0,0,0,0,0,0.06,0.01,0,0,0,0,0
"730","2016_4_4_126_FLE",2016,4,234,26,"FLE",55,551.411782717725,6178.22567964073,55.747,15.819,"40G5","BITS",0.1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,3.41,0
"731","2016_4_4_127_FLE",2016,4,170,24,"FLE",55,551.411782717725,6178.22567964073,55.747,15.819,"40G5","BITS",0,2.6,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0.51,0
"732","2016_4_4_128_FLE",2016,4,144,23,"FLE",55,551.411782717725,6178.22567964073,55.747,15.819,"40G5","BITS",0,12.03,0,0,0,0,0,0,0.06,0.1,0,0,0,0,0,0
"733","2016_4_4_129_FLE",2016,4,100,21,"FLE",55,551.411782717725,6178.22567964073,55.747,15.819,"40G5","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"734","2016_4_4_130_FLE",2016,4,78,18,"FLE",55,551.411782717725,6178.22567964073,55.747,15.819,"40G5","BITS",0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"735","2016_4_4_131_FLE",2016,4,198,25,"FLE",55,551.411782717725,6178.22567964073,55.747,15.819,"40G5","BITS",0,1.93,0,0,0,0,0,0,0.02,0.14,0,0,0,0,0,0
"736","2016_4_4_133_FLE",2016,4,251,27,"FLE",55,551.411782717725,6178.22567964073,55.747,15.819,"40G5","BITS",0,4.09,0,0,0,0,0,0,0,0.25,0.07,0,0,0,0.09,0
"737","2016_4_4_135_FLE",2016,4,258,29,"FLE",55,551.411782717725,6178.22567964073,55.747,15.819,"40G5","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"738","2016_4_4_136_FLE",2016,4,98,20,"FLE",55,551.411782717725,6178.22567964073,55.747,15.819,"40G5","BITS",0,1.77,0,0,0,0,0,0,0,0.09,0.05,0,0,0,0,0
"739","2016_4_4_138_FLE",2016,4,150,22,"FLE",55,551.411782717725,6178.22567964073,55.747,15.819,"40G5","BITS",0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0
"740","2016_4_4_143_FLE",2016,4,342,30,"FLE",55,551.411782717725,6178.22567964073,55.747,15.819,"40G5","BITS",0,11.08,0,0,0,0,0,0,0,0.03,0.31,0,0,0,0.28,0
"741","2016_4_4_146_FLE",2016,4,96,19,"FLE",55,551.411782717725,6178.22567964073,55.747,15.819,"40G5","BITS",0,0.75,0,0,0,0,0,0,0,0.08,0.03,0,0,0,0,0
"742","2016_4_4_147_FLE",2016,4,292,28,"FLE",55,551.411782717725,6178.22567964073,55.747,15.819,"40G5","BITS",0,7,0,0,0,0,0,0,0.01,0.19,0.02,0,0,0,0.13,0
"743","2016_4_4_149_FLE",2016,4,52,15,"FLE",55,551.411782717725,6178.22567964073,55.747,15.819,"40G5","BITS",0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"744","2016_4_43_519_FLE",2016,4,216,27,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"745","2016_4_43_520_FLE",2016,4,160,25,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"746","2016_4_43_521_FLE",2016,4,74,19,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"747","2016_4_43_522_FLE",2016,4,110,22,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"748","2016_4_43_523_FLE",2016,4,270,29,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"749","2016_4_43_524_FLE",2016,4,120,22,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0
"750","2016_4_43_526_FLE",2016,4,310,30,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0
"751","2016_4_43_527_FLE",2016,4,244,27,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"752","2016_4_43_528_FLE",2016,4,108,21,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"753","2016_4_43_529_FLE",2016,4,144,24,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754","2016_4_43_530_FLE",2016,4,150,24,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"755","2016_4_43_531_FLE",2016,4,120,23,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"756","2016_4_43_532_FLE",2016,4,80,20,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"757","2016_4_43_533_FLE",2016,4,116,22,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"758","2016_4_43_535_FLE",2016,4,178,24,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759","2016_4_43_536_FLE",2016,4,102,21,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760","2016_4_43_538_FLE",2016,4,100,20,"FLE",81,632.963653571354,6315.7290417084,56.966,17.187,"42G7","BITS",0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0
